Labels IRF_1us 
262.45120 0.000E+0 
262.69530 0.000E+0 
262.93950 0.000E+0 
263.18360 0.000E+0 
263.42770 0.000E+0 
263.67190 0.000E+0 
263.9160 0.000E+0 
264.16020 0.000E+0 
264.40430 0.000E+0 
264.64840 0.000E+0 
264.89260 0.000E+0 
265.13670 0.000E+0 
265.38090 0.000E+0 
265.6250 0.000E+0 
265.86910 0.000E+0 
266.11330 0.000E+0 
266.35740 0.000E+0 
266.60160 0.000E+0 
266.84570 0.000E+0 
267.08980 0.000E+0 
267.3340 0.000E+0 
267.57810 0.000E+0 
267.82230 0.000E+0 
268.06640 0.000E+0 
268.31050 0.000E+0 
268.55470 0.000E+0 
268.79880 0.000E+0 
269.0430 0.000E+0 
269.28710 0.000E+0 
269.53130 0.000E+0 
269.77540 0.000E+0 
270.01950 0.000E+0 
270.26370 0.000E+0 
270.50780 0.000E+0 
270.7520 0.000E+0 
270.99610 0.000E+0 
271.24020 0.000E+0 
271.48440 0.000E+0 
271.72850 0.000E+0 
271.97270 0.000E+0 
272.21680 0.000E+0 
272.46090 0.000E+0 
272.70510 0.000E+0 
272.94920 0.000E+0 
273.19340 0.000E+0 
273.43750 0.000E+0 
273.68160 0.000E+0 
273.92580 0.000E+0 
274.16990 0.000E+0 
274.41410 0.000E+0 
274.65820 0.000E+0 
274.90230 0.000E+0 
275.14650 0.000E+0 
275.39060 0.000E+0 
275.63480 0.000E+0 
275.87890 0.000E+0 
276.1230 0.000E+0 
276.36720 0.000E+0 
276.61130 0.000E+0 
276.85550 0.000E+0 
277.09960 0.000E+0 
277.34380 0.000E+0 
277.58790 0.000E+0 
277.8320 0.000E+0 
278.07620 0.000E+0 
278.32030 0.000E+0 
278.56450 0.000E+0 
278.80860 0.000E+0 
279.05270 0.000E+0 
279.29690 0.000E+0 
279.5410 0.000E+0 
279.78520 0.000E+0 
280.02930 0.000E+0 
280.27340 0.000E+0 
280.51760 0.000E+0 
280.76170 0.000E+0 
281.00590 0.000E+0 
281.250 0.000E+0 
281.49410 0.000E+0 
281.73830 0.000E+0 
281.98240 0.000E+0 
282.22660 0.000E+0 
282.47070 0.000E+0 
282.71480 0.000E+0 
282.9590 0.000E+0 
283.20310 0.000E+0 
283.44730 0.000E+0 
283.69140 0.000E+0 
283.93550 0.000E+0 
284.17970 0.000E+0 
284.42380 0.000E+0 
284.6680 0.000E+0 
284.91210 0.000E+0 
285.15630 0.000E+0 
285.40040 0.000E+0 
285.64450 0.000E+0 
285.88870 0.000E+0 
286.13280 0.000E+0 
286.3770 0.000E+0 
286.62110 0.000E+0 
286.86520 0.000E+0 
287.10940 0.000E+0 
287.35350 0.000E+0 
287.59770 0.000E+0 
287.84180 0.000E+0 
288.08590 0.000E+0 
288.33010 0.000E+0 
288.57420 0.000E+0 
288.81840 0.000E+0 
289.06250 0.000E+0 
289.30660 0.000E+0 
289.55080 0.000E+0 
289.79490 0.000E+0 
290.03910 0.000E+0 
290.28320 0.000E+0 
290.52730 0.000E+0 
290.77150 0.000E+0 
291.01560 0.000E+0 
291.25980 0.000E+0 
291.50390 0.000E+0 
291.7480 0.000E+0 
291.99220 0.000E+0 
292.23630 0.000E+0 
292.48050 0.000E+0 
292.72460 0.000E+0 
292.96880 0.000E+0 
293.21290 0.000E+0 
293.4570 0.000E+0 
293.70120 0.000E+0 
293.94530 0.000E+0 
294.18950 0.000E+0 
294.43360 0.000E+0 
294.67770 0.000E+0 
294.92190 0.000E+0 
295.1660 0.000E+0 
295.41020 0.000E+0 
295.65430 0.000E+0 
295.89840 0.000E+0 
296.14260 0.000E+0 
296.38670 0.000E+0 
296.63090 0.000E+0 
296.8750 0.000E+0 
297.11910 0.000E+0 
297.36330 0.000E+0 
297.60740 0.000E+0 
297.85160 0.000E+0 
298.09570 0.000E+0 
298.33980 0.000E+0 
298.5840 0.000E+0 
298.82810 0.000E+0 
299.07230 0.000E+0 
299.31640 0.000E+0 
299.56050 0.000E+0 
299.80470 0.000E+0 
300.04880 0.000E+0 
300.2930 0.000E+0 
300.53710 0.000E+0 
300.78130 0.000E+0 
301.02540 0.000E+0 
301.26950 0.000E+0 
301.51370 0.000E+0 
301.75780 0.000E+0 
302.0020 0.000E+0 
302.24610 0.000E+0 
302.49020 0.000E+0 
302.73440 0.000E+0 
302.97850 0.000E+0 
303.22270 0.000E+0 
303.46680 0.000E+0 
303.71090 0.000E+0 
303.95510 0.000E+0 
304.19920 0.000E+0 
304.44340 0.000E+0 
304.68750 0.000E+0 
304.93160 0.000E+0 
305.17580 0.000E+0 
305.41990 0.000E+0 
305.66410 0.000E+0 
305.90820 0.000E+0 
306.15230 0.000E+0 
306.39650 0.000E+0 
306.64060 0.000E+0 
306.88480 0.000E+0 
307.12890 0.000E+0 
307.3730 0.000E+0 
307.61720 0.000E+0 
307.86130 0.000E+0 
308.10550 0.000E+0 
308.34960 0.000E+0 
308.59380 0.000E+0 
308.83790 0.000E+0 
309.0820 0.000E+0 
309.32620 0.000E+0 
309.57030 0.000E+0 
309.81450 0.000E+0 
310.05860 0.000E+0 
310.30270 0.000E+0 
310.54690 0.000E+0 
310.7910 0.000E+0 
311.03520 0.000E+0 
311.27930 0.000E+0 
311.52340 0.000E+0 
311.76760 0.000E+0 
312.01170 0.000E+0 
312.25590 0.000E+0 
312.50 0.000E+0 
312.74410 0.000E+0 
312.98830 0.000E+0 
313.23240 0.000E+0 
313.47660 0.000E+0 
313.72070 0.000E+0 
313.96480 0.000E+0 
314.2090 0.000E+0 
314.45310 0.000E+0 
314.69730 0.000E+0 
314.94140 0.000E+0 
315.18550 0.000E+0 
315.42970 0.000E+0 
315.67380 0.000E+0 
315.9180 0.000E+0 
316.16210 0.000E+0 
316.40630 0.000E+0 
316.65040 0.000E+0 
316.89450 0.000E+0 
317.13870 0.000E+0 
317.38280 0.000E+0 
317.6270 0.000E+0 
317.87110 0.000E+0 
318.11520 0.000E+0 
318.35940 0.000E+0 
318.60350 0.000E+0 
318.84770 0.000E+0 
319.09180 0.000E+0 
319.33590 0.000E+0 
319.58010 0.000E+0 
319.82420 0.000E+0 
320.06840 0.000E+0 
320.31250 0.000E+0 
320.55660 0.000E+0 
320.80080 0.000E+0 
321.04490 0.000E+0 
321.28910 0.000E+0 
321.53320 0.000E+0 
321.77730 0.000E+0 
322.02150 0.000E+0 
322.26560 0.000E+0 
322.50980 0.000E+0 
322.75390 0.000E+0 
322.9980 0.000E+0 
323.24220 0.000E+0 
323.48630 0.000E+0 
323.73050 0.000E+0 
323.97460 0.000E+0 
324.21880 0.000E+0 
324.46290 0.000E+0 
324.7070 0.000E+0 
324.95120 0.000E+0 
325.19530 0.000E+0 
325.43950 0.000E+0 
325.68360 0.000E+0 
325.92770 0.000E+0 
326.17190 0.000E+0 
326.4160 0.000E+0 
326.66020 0.000E+0 
326.90430 0.000E+0 
327.14840 0.000E+0 
327.39260 0.000E+0 
327.63670 0.000E+0 
327.88090 0.000E+0 
328.1250 0.000E+0 
328.36910 0.000E+0 
328.61330 0.000E+0 
328.85740 0.000E+0 
329.10160 0.000E+0 
329.34570 0.000E+0 
329.58980 0.000E+0 
329.8340 0.000E+0 
330.07810 0.000E+0 
330.32230 0.000E+0 
330.56640 0.000E+0 
330.81050 0.000E+0 
331.05470 0.000E+0 
331.29880 0.000E+0 
331.5430 0.000E+0 
331.78710 0.000E+0 
332.03130 1.000E+0 
332.27540 0.000E+0 
332.51950 0.000E+0 
332.76370 0.000E+0 
333.00780 0.000E+0 
333.2520 0.000E+0 
333.49610 0.000E+0 
333.74020 0.000E+0 
333.98440 0.000E+0 
334.22850 0.000E+0 
334.47270 0.000E+0 
334.71680 0.000E+0 
334.96090 0.000E+0 
335.20510 0.000E+0 
335.44920 0.000E+0 
335.69340 0.000E+0 
335.93750 0.000E+0 
336.18160 0.000E+0 
336.42580 0.000E+0 
336.66990 0.000E+0 
336.91410 0.000E+0 
337.15820 0.000E+0 
337.40230 0.000E+0 
337.64650 0.000E+0 
337.89060 0.000E+0 
338.13480 0.000E+0 
338.37890 0.000E+0 
338.6230 0.000E+0 
338.86720 0.000E+0 
339.11130 0.000E+0 
339.35550 0.000E+0 
339.59960 0.000E+0 
339.84380 0.000E+0 
340.08790 0.000E+0 
340.3320 0.000E+0 
340.57620 0.000E+0 
340.82030 0.000E+0 
341.06450 0.000E+0 
341.30860 0.000E+0 
341.55270 0.000E+0 
341.79690 0.000E+0 
342.0410 0.000E+0 
342.28520 0.000E+0 
342.52930 0.000E+0 
342.77340 0.000E+0 
343.01760 0.000E+0 
343.26170 0.000E+0 
343.50590 0.000E+0 
343.750 0.000E+0 
343.99410 0.000E+0 
344.23830 0.000E+0 
344.48240 0.000E+0 
344.72660 0.000E+0 
344.97070 0.000E+0 
345.21480 0.000E+0 
345.4590 0.000E+0 
345.70310 0.000E+0 
345.94730 0.000E+0 
346.19140 0.000E+0 
346.43550 0.000E+0 
346.67970 0.000E+0 
346.92380 0.000E+0 
347.1680 0.000E+0 
347.41210 0.000E+0 
347.65630 0.000E+0 
347.90040 0.000E+0 
348.14450 0.000E+0 
348.38870 0.000E+0 
348.63280 0.000E+0 
348.8770 0.000E+0 
349.12110 0.000E+0 
349.36520 0.000E+0 
349.60940 0.000E+0 
349.85350 0.000E+0 
350.09770 0.000E+0 
350.34180 0.000E+0 
350.58590 0.000E+0 
350.83010 0.000E+0 
351.07420 0.000E+0 
351.31840 0.000E+0 
351.56250 0.000E+0 
351.80660 0.000E+0 
352.05080 0.000E+0 
352.29490 0.000E+0 
352.53910 0.000E+0 
352.78320 0.000E+0 
353.02730 0.000E+0 
353.27150 0.000E+0 
353.51560 0.000E+0 
353.75980 0.000E+0 
354.00390 0.000E+0 
354.2480 0.000E+0 
354.49220 0.000E+0 
354.73630 0.000E+0 
354.98050 0.000E+0 
355.22460 0.000E+0 
355.46880 0.000E+0 
355.71290 0.000E+0 
355.9570 0.000E+0 
356.20120 0.000E+0 
356.44530 0.000E+0 
356.68950 0.000E+0 
356.93360 0.000E+0 
357.17770 0.000E+0 
357.42190 0.000E+0 
357.6660 0.000E+0 
357.91020 0.000E+0 
358.15430 0.000E+0 
358.39840 0.000E+0 
358.64260 0.000E+0 
358.88670 0.000E+0 
359.13090 0.000E+0 
359.3750 0.000E+0 
359.61910 0.000E+0 
359.86330 0.000E+0 
360.10740 0.000E+0 
360.35160 0.000E+0 
360.59570 0.000E+0 
360.83980 0.000E+0 
361.0840 0.000E+0 
361.32810 0.000E+0 
361.57230 0.000E+0 
361.81640 0.000E+0 
362.06050 0.000E+0 
362.30470 0.000E+0 
362.54880 0.000E+0 
362.7930 0.000E+0 
363.03710 0.000E+0 
363.28130 0.000E+0 
363.52540 0.000E+0 
363.76950 0.000E+0 
364.01370 0.000E+0 
364.25780 0.000E+0 
364.5020 0.000E+0 
364.74610 0.000E+0 
364.99020 0.000E+0 
365.23440 0.000E+0 
365.47850 0.000E+0 
365.72270 0.000E+0 
365.96680 0.000E+0 
366.21090 0.000E+0 
366.45510 0.000E+0 
366.69920 0.000E+0 
366.94340 0.000E+0 
367.18750 0.000E+0 
367.43160 0.000E+0 
367.67580 0.000E+0 
367.91990 0.000E+0 
368.16410 0.000E+0 
368.40820 0.000E+0 
368.65230 0.000E+0 
368.89650 0.000E+0 
369.14060 0.000E+0 
369.38480 0.000E+0 
369.62890 0.000E+0 
369.8730 1.000E+0 
370.11720 0.000E+0 
370.36130 0.000E+0 
370.60550 0.000E+0 
370.84960 0.000E+0 
371.09380 0.000E+0 
371.33790 0.000E+0 
371.5820 0.000E+0 
371.82620 0.000E+0 
372.07030 0.000E+0 
372.31450 0.000E+0 
372.55860 0.000E+0 
372.80270 0.000E+0 
373.04690 0.000E+0 
373.2910 0.000E+0 
373.53520 0.000E+0 
373.77930 0.000E+0 
374.02340 0.000E+0 
374.26760 0.000E+0 
374.51170 0.000E+0 
374.75590 0.000E+0 
375.0 0.000E+0 
375.24410 0.000E+0 
375.48830 0.000E+0 
375.73240 0.000E+0 
375.97660 0.000E+0 
376.22070 0.000E+0 
376.46480 0.000E+0 
376.7090 0.000E+0 
376.95310 0.000E+0 
377.19730 0.000E+0 
377.44140 0.000E+0 
377.68550 0.000E+0 
377.92970 0.000E+0 
378.17380 0.000E+0 
378.4180 0.000E+0 
378.66210 0.000E+0 
378.90630 0.000E+0 
379.15040 0.000E+0 
379.39450 0.000E+0 
379.63870 0.000E+0 
379.88280 0.000E+0 
380.1270 0.000E+0 
380.37110 0.000E+0 
380.61520 0.000E+0 
380.85940 0.000E+0 
381.10350 0.000E+0 
381.34770 0.000E+0 
381.59180 0.000E+0 
381.83590 0.000E+0 
382.08010 0.000E+0 
382.32420 0.000E+0 
382.56840 0.000E+0 
382.81250 0.000E+0 
383.05660 0.000E+0 
383.30080 0.000E+0 
383.54490 0.000E+0 
383.78910 0.000E+0 
384.03320 0.000E+0 
384.27730 0.000E+0 
384.52150 0.000E+0 
384.76560 0.000E+0 
385.00980 0.000E+0 
385.25390 0.000E+0 
385.4980 0.000E+0 
385.74220 0.000E+0 
385.98630 0.000E+0 
386.23050 0.000E+0 
386.47460 0.000E+0 
386.71880 0.000E+0 
386.96290 0.000E+0 
387.2070 0.000E+0 
387.45120 0.000E+0 
387.69530 0.000E+0 
387.93950 0.000E+0 
388.18360 0.000E+0 
388.42770 1.000E+0 
388.67190 0.000E+0 
388.9160 0.000E+0 
389.16020 0.000E+0 
389.40430 0.000E+0 
389.64840 0.000E+0 
389.89260 0.000E+0 
390.13670 0.000E+0 
390.38090 0.000E+0 
390.6250 0.000E+0 
390.86910 0.000E+0 
391.11330 0.000E+0 
391.35740 0.000E+0 
391.60160 0.000E+0 
391.84570 0.000E+0 
392.08980 0.000E+0 
392.3340 0.000E+0 
392.57810 0.000E+0 
392.82230 0.000E+0 
393.06640 0.000E+0 
393.31050 0.000E+0 
393.55470 0.000E+0 
393.79880 0.000E+0 
394.0430 0.000E+0 
394.28710 0.000E+0 
394.53130 0.000E+0 
394.77540 0.000E+0 
395.01950 0.000E+0 
395.26370 0.000E+0 
395.50780 0.000E+0 
395.7520 0.000E+0 
395.99610 0.000E+0 
396.24020 0.000E+0 
396.48440 0.000E+0 
396.72850 0.000E+0 
396.97270 0.000E+0 
397.21680 0.000E+0 
397.46090 0.000E+0 
397.70510 0.000E+0 
397.94920 0.000E+0 
398.19340 0.000E+0 
398.43750 0.000E+0 
398.68160 0.000E+0 
398.92580 0.000E+0 
399.16990 0.000E+0 
399.41410 0.000E+0 
399.65820 0.000E+0 
399.90230 0.000E+0 
400.14650 0.000E+0 
400.39060 0.000E+0 
400.63480 0.000E+0 
400.87890 0.000E+0 
401.1230 0.000E+0 
401.36720 0.000E+0 
401.61130 0.000E+0 
401.85550 0.000E+0 
402.09960 0.000E+0 
402.34380 0.000E+0 
402.58790 0.000E+0 
402.8320 0.000E+0 
403.07620 0.000E+0 
403.32030 0.000E+0 
403.56450 0.000E+0 
403.80860 0.000E+0 
404.05270 0.000E+0 
404.29690 0.000E+0 
404.5410 0.000E+0 
404.78520 0.000E+0 
405.02930 0.000E+0 
405.27340 0.000E+0 
405.51760 0.000E+0 
405.76170 0.000E+0 
406.00590 0.000E+0 
406.250 0.000E+0 
406.49410 0.000E+0 
406.73830 0.000E+0 
406.98240 0.000E+0 
407.22660 0.000E+0 
407.47070 0.000E+0 
407.71480 0.000E+0 
407.9590 0.000E+0 
408.20310 0.000E+0 
408.44730 0.000E+0 
408.69140 0.000E+0 
408.93550 0.000E+0 
409.17970 0.000E+0 
409.42380 0.000E+0 
409.6680 0.000E+0 
409.91210 0.000E+0 
410.15630 0.000E+0 
410.40040 0.000E+0 
410.64450 0.000E+0 
410.88870 0.000E+0 
411.13280 0.000E+0 
411.3770 0.000E+0 
411.62110 0.000E+0 
411.86520 0.000E+0 
412.10940 0.000E+0 
412.35350 0.000E+0 
412.59770 0.000E+0 
412.84180 0.000E+0 
413.08590 0.000E+0 
413.33010 0.000E+0 
413.57420 0.000E+0 
413.81840 0.000E+0 
414.06250 0.000E+0 
414.30660 0.000E+0 
414.55080 0.000E+0 
414.79490 0.000E+0 
415.03910 0.000E+0 
415.28320 0.000E+0 
415.52730 0.000E+0 
415.77150 0.000E+0 
416.01560 0.000E+0 
416.25980 0.000E+0 
416.50390 0.000E+0 
416.7480 0.000E+0 
416.99220 0.000E+0 
417.23630 0.000E+0 
417.48050 0.000E+0 
417.72460 0.000E+0 
417.96880 0.000E+0 
418.21290 0.000E+0 
418.4570 0.000E+0 
418.70120 0.000E+0 
418.94530 0.000E+0 
419.18950 0.000E+0 
419.43360 0.000E+0 
419.67770 0.000E+0 
419.92190 0.000E+0 
420.1660 0.000E+0 
420.41020 0.000E+0 
420.65430 0.000E+0 
420.89840 0.000E+0 
421.14260 0.000E+0 
421.38670 0.000E+0 
421.63090 0.000E+0 
421.8750 0.000E+0 
422.11910 0.000E+0 
422.36330 0.000E+0 
422.60740 0.000E+0 
422.85160 0.000E+0 
423.09570 0.000E+0 
423.33980 0.000E+0 
423.5840 0.000E+0 
423.82810 0.000E+0 
424.07230 0.000E+0 
424.31640 0.000E+0 
424.56050 0.000E+0 
424.80470 0.000E+0 
425.04880 0.000E+0 
425.2930 0.000E+0 
425.53710 0.000E+0 
425.78130 0.000E+0 
426.02540 0.000E+0 
426.26950 0.000E+0 
426.51370 0.000E+0 
426.75780 0.000E+0 
427.0020 0.000E+0 
427.24610 0.000E+0 
427.49020 0.000E+0 
427.73440 0.000E+0 
427.97850 0.000E+0 
428.22270 0.000E+0 
428.46680 0.000E+0 
428.71090 0.000E+0 
428.95510 0.000E+0 
429.19920 0.000E+0 
429.44340 0.000E+0 
429.68750 0.000E+0 
429.93160 0.000E+0 
430.17580 0.000E+0 
430.41990 0.000E+0 
430.66410 0.000E+0 
430.90820 0.000E+0 
431.15230 0.000E+0 
431.39650 0.000E+0 
431.64060 0.000E+0 
431.88480 0.000E+0 
432.12890 0.000E+0 
432.3730 0.000E+0 
432.61720 0.000E+0 
432.86130 0.000E+0 
433.10550 0.000E+0 
433.34960 0.000E+0 
433.59380 0.000E+0 
433.83790 0.000E+0 
434.0820 0.000E+0 
434.32620 0.000E+0 
434.57030 0.000E+0 
434.81450 0.000E+0 
435.05860 0.000E+0 
435.30270 0.000E+0 
435.54690 0.000E+0 
435.7910 0.000E+0 
436.03520 0.000E+0 
436.27930 0.000E+0 
436.52340 0.000E+0 
436.76760 0.000E+0 
437.01170 0.000E+0 
437.25590 0.000E+0 
437.50 0.000E+0 
437.74410 0.000E+0 
437.98830 0.000E+0 
438.23240 0.000E+0 
438.47660 0.000E+0 
438.72070 0.000E+0 
438.96480 0.000E+0 
439.2090 0.000E+0 
439.45310 0.000E+0 
439.69730 0.000E+0 
439.94140 0.000E+0 
440.18550 0.000E+0 
440.42970 0.000E+0 
440.67380 0.000E+0 
440.9180 0.000E+0 
441.16210 0.000E+0 
441.40630 0.000E+0 
441.65040 0.000E+0 
441.89450 0.000E+0 
442.13870 0.000E+0 
442.38280 0.000E+0 
442.6270 0.000E+0 
442.87110 0.000E+0 
443.11520 0.000E+0 
443.35940 0.000E+0 
443.60350 0.000E+0 
443.84770 0.000E+0 
444.09180 0.000E+0 
444.33590 0.000E+0 
444.58010 0.000E+0 
444.82420 0.000E+0 
445.06840 0.000E+0 
445.31250 0.000E+0 
445.55660 0.000E+0 
445.80080 0.000E+0 
446.04490 0.000E+0 
446.28910 0.000E+0 
446.53320 0.000E+0 
446.77730 0.000E+0 
447.02150 0.000E+0 
447.26560 0.000E+0 
447.50980 0.000E+0 
447.75390 0.000E+0 
447.9980 0.000E+0 
448.24220 0.000E+0 
448.48630 0.000E+0 
448.73050 0.000E+0 
448.97460 0.000E+0 
449.21880 0.000E+0 
449.46290 0.000E+0 
449.7070 0.000E+0 
449.95120 0.000E+0 
450.19530 0.000E+0 
450.43950 0.000E+0 
450.68360 0.000E+0 
450.92770 0.000E+0 
451.17190 0.000E+0 
451.4160 0.000E+0 
451.66020 0.000E+0 
451.90430 0.000E+0 
452.14840 0.000E+0 
452.39260 0.000E+0 
452.63670 0.000E+0 
452.88090 0.000E+0 
453.1250 0.000E+0 
453.36910 0.000E+0 
453.61330 0.000E+0 
453.85740 0.000E+0 
454.10160 0.000E+0 
454.34570 0.000E+0 
454.58980 0.000E+0 
454.8340 0.000E+0 
455.07810 0.000E+0 
455.32230 0.000E+0 
455.56640 0.000E+0 
455.81050 0.000E+0 
456.05470 0.000E+0 
456.29880 0.000E+0 
456.5430 0.000E+0 
456.78710 0.000E+0 
457.03130 0.000E+0 
457.27540 0.000E+0 
457.51950 0.000E+0 
457.76370 0.000E+0 
458.00780 0.000E+0 
458.2520 0.000E+0 
458.49610 0.000E+0 
458.74020 0.000E+0 
458.98440 0.000E+0 
459.22850 0.000E+0 
459.47270 0.000E+0 
459.71680 0.000E+0 
459.96090 0.000E+0 
460.20510 0.000E+0 
460.44920 1.000E+0 
460.69340 0.000E+0 
460.93750 0.000E+0 
461.18160 0.000E+0 
461.42580 0.000E+0 
461.66990 0.000E+0 
461.91410 0.000E+0 
462.15820 0.000E+0 
462.40230 0.000E+0 
462.64650 0.000E+0 
462.89060 0.000E+0 
463.13480 0.000E+0 
463.37890 0.000E+0 
463.6230 0.000E+0 
463.86720 0.000E+0 
464.11130 0.000E+0 
464.35550 0.000E+0 
464.59960 0.000E+0 
464.84380 0.000E+0 
465.08790 0.000E+0 
465.3320 0.000E+0 
465.57620 0.000E+0 
465.82030 0.000E+0 
466.06450 0.000E+0 
466.30860 0.000E+0 
466.55270 0.000E+0 
466.79690 0.000E+0 
467.0410 0.000E+0 
467.28520 0.000E+0 
467.52930 0.000E+0 
467.77340 0.000E+0 
468.01760 0.000E+0 
468.26170 0.000E+0 
468.50590 0.000E+0 
468.750 0.000E+0 
468.99410 0.000E+0 
469.23830 0.000E+0 
469.48240 0.000E+0 
469.72660 0.000E+0 
469.97070 0.000E+0 
470.21480 0.000E+0 
470.4590 0.000E+0 
470.70310 0.000E+0 
470.94730 0.000E+0 
471.19140 0.000E+0 
471.43550 0.000E+0 
471.67970 0.000E+0 
471.92380 0.000E+0 
472.1680 0.000E+0 
472.41210 0.000E+0 
472.65630 0.000E+0 
472.90040 0.000E+0 
473.14450 0.000E+0 
473.38870 0.000E+0 
473.63280 0.000E+0 
473.8770 0.000E+0 
474.12110 0.000E+0 
474.36520 0.000E+0 
474.60940 0.000E+0 
474.85350 0.000E+0 
475.09770 0.000E+0 
475.34180 0.000E+0 
475.58590 0.000E+0 
475.83010 0.000E+0 
476.07420 0.000E+0 
476.31840 0.000E+0 
476.56250 0.000E+0 
476.80660 0.000E+0 
477.05080 0.000E+0 
477.29490 0.000E+0 
477.53910 0.000E+0 
477.78320 0.000E+0 
478.02730 0.000E+0 
478.27150 0.000E+0 
478.51560 0.000E+0 
478.75980 0.000E+0 
479.00390 0.000E+0 
479.2480 0.000E+0 
479.49220 0.000E+0 
479.73630 0.000E+0 
479.98050 0.000E+0 
480.22460 1.000E+0 
480.46880 0.000E+0 
480.71290 0.000E+0 
480.9570 0.000E+0 
481.20120 0.000E+0 
481.44530 0.000E+0 
481.68950 0.000E+0 
481.93360 0.000E+0 
482.17770 0.000E+0 
482.42190 0.000E+0 
482.6660 0.000E+0 
482.91020 0.000E+0 
483.15430 0.000E+0 
483.39840 0.000E+0 
483.64260 0.000E+0 
483.88670 0.000E+0 
484.13090 0.000E+0 
484.3750 0.000E+0 
484.61910 0.000E+0 
484.86330 0.000E+0 
485.10740 0.000E+0 
485.35160 0.000E+0 
485.59570 0.000E+0 
485.83980 0.000E+0 
486.0840 0.000E+0 
486.32810 0.000E+0 
486.57230 0.000E+0 
486.81640 0.000E+0 
487.06050 0.000E+0 
487.30470 0.000E+0 
487.54880 0.000E+0 
487.7930 0.000E+0 
488.03710 0.000E+0 
488.28130 0.000E+0 
488.52540 0.000E+0 
488.76950 0.000E+0 
489.01370 0.000E+0 
489.25780 0.000E+0 
489.5020 0.000E+0 
489.74610 0.000E+0 
489.99020 0.000E+0 
490.23440 0.000E+0 
490.47850 0.000E+0 
490.72270 0.000E+0 
490.96680 0.000E+0 
491.21090 0.000E+0 
491.45510 0.000E+0 
491.69920 0.000E+0 
491.94340 0.000E+0 
492.18750 1.000E+0 
492.43160 0.000E+0 
492.67580 0.000E+0 
492.91990 0.000E+0 
493.16410 1.000E+0 
493.40820 0.000E+0 
493.65230 0.000E+0 
493.89650 0.000E+0 
494.14060 0.000E+0 
494.38480 0.000E+0 
494.62890 0.000E+0 
494.8730 0.000E+0 
495.11720 0.000E+0 
495.36130 0.000E+0 
495.60550 0.000E+0 
495.84960 0.000E+0 
496.09380 0.000E+0 
496.33790 0.000E+0 
496.5820 0.000E+0 
496.82620 0.000E+0 
497.07030 0.000E+0 
497.31450 0.000E+0 
497.55860 0.000E+0 
497.80270 0.000E+0 
498.04690 0.000E+0 
498.2910 0.000E+0 
498.53520 0.000E+0 
498.77930 0.000E+0 
499.02340 0.000E+0 
499.26760 0.000E+0 
499.51170 0.000E+0 
499.75590 0.000E+0 
500.0 0.000E+0 
500.24410 0.000E+0 
500.48830 0.000E+0 
500.73240 0.000E+0 
500.97660 0.000E+0 
501.22070 0.000E+0 
501.46480 0.000E+0 
501.7090 0.000E+0 
501.95310 0.000E+0 
502.19730 0.000E+0 
502.44140 0.000E+0 
502.68550 0.000E+0 
502.92970 0.000E+0 
503.17380 0.000E+0 
503.4180 0.000E+0 
503.66210 0.000E+0 
503.90630 0.000E+0 
504.15040 0.000E+0 
504.39450 0.000E+0 
504.63870 0.000E+0 
504.88280 0.000E+0 
505.1270 0.000E+0 
505.37110 0.000E+0 
505.61520 0.000E+0 
505.85940 0.000E+0 
506.10350 0.000E+0 
506.34770 0.000E+0 
506.59180 0.000E+0 
506.83590 0.000E+0 
507.08010 0.000E+0 
507.32420 0.000E+0 
507.56840 0.000E+0 
507.81250 0.000E+0 
508.05660 0.000E+0 
508.30080 0.000E+0 
508.54490 0.000E+0 
508.78910 0.000E+0 
509.03320 0.000E+0 
509.27730 0.000E+0 
509.52150 0.000E+0 
509.76560 0.000E+0 
510.00980 0.000E+0 
510.25390 0.000E+0 
510.4980 0.000E+0 
510.74220 0.000E+0 
510.98630 0.000E+0 
511.23050 0.000E+0 
511.47460 0.000E+0 
511.71880 0.000E+0 
511.96290 0.000E+0 
512.2070 0.000E+0 
512.45120 0.000E+0 
512.69530 0.000E+0 
512.93950 0.000E+0 
513.18360 0.000E+0 
513.42770 0.000E+0 
513.67190 0.000E+0 
513.9160 0.000E+0 
514.16020 0.000E+0 
514.40430 0.000E+0 
514.64840 0.000E+0 
514.89260 0.000E+0 
515.13670 0.000E+0 
515.38090 0.000E+0 
515.6250 0.000E+0 
515.86910 0.000E+0 
516.11330 0.000E+0 
516.35740 0.000E+0 
516.60160 0.000E+0 
516.84570 0.000E+0 
517.08980 0.000E+0 
517.3340 0.000E+0 
517.57810 0.000E+0 
517.82230 0.000E+0 
518.06640 0.000E+0 
518.31050 0.000E+0 
518.55470 0.000E+0 
518.79880 0.000E+0 
519.0430 0.000E+0 
519.28710 0.000E+0 
519.53130 0.000E+0 
519.77540 0.000E+0 
520.01950 0.000E+0 
520.26370 0.000E+0 
520.50780 0.000E+0 
520.7520 0.000E+0 
520.99610 0.000E+0 
521.24020 0.000E+0 
521.48440 0.000E+0 
521.72850 0.000E+0 
521.97270 0.000E+0 
522.21680 0.000E+0 
522.46090 0.000E+0 
522.70510 0.000E+0 
522.94920 0.000E+0 
523.19340 0.000E+0 
523.43750 0.000E+0 
523.68160 0.000E+0 
523.92580 0.000E+0 
524.16990 0.000E+0 
524.41410 0.000E+0 
524.65820 0.000E+0 
524.90230 0.000E+0 
