Labels PtPm-2Pz_ex350_mon_450_1us 
523.92580 7.000E+0 
524.16990 1.000E+1 
524.41410 7.000E+0 
524.65820 5.000E+0 
524.90230 1.000E+1 
525.14650 1.100E+1 
525.39060 6.000E+0 
525.63480 1.000E+1 
525.87890 9.000E+0 
526.1230 6.000E+0 
526.36720 1.000E+1 
526.61130 9.000E+0 
526.85550 8.000E+0 
527.09960 6.000E+0 
527.34380 6.000E+0 
527.58790 8.000E+0 
527.8320 4.000E+0 
528.07620 5.000E+0 
528.32030 7.000E+0 
528.56450 6.000E+0 
528.80860 1.000E+1 
529.05270 6.000E+0 
529.29690 3.000E+0 
529.5410 7.000E+0 
529.78520 8.000E+0 
530.02930 4.000E+0 
530.27340 1.100E+1 
530.51760 7.000E+0 
530.76170 9.000E+0 
531.00590 8.000E+0 
531.250 6.000E+0 
531.49410 8.000E+0 
531.73830 1.200E+1 
531.98240 1.200E+1 
532.22660 1.200E+1 
532.47070 9.000E+0 
532.71480 7.000E+0 
532.9590 1.100E+1 
533.20310 5.000E+0 
533.44730 6.000E+0 
533.69140 6.000E+0 
533.93550 1.100E+1 
534.17970 8.000E+0 
534.42380 9.000E+0 
534.6680 6.000E+0 
534.91210 7.000E+0 
535.15630 8.000E+0 
535.40040 4.000E+0 
535.64450 8.000E+0 
535.88870 6.000E+0 
536.13280 5.000E+0 
536.3770 5.000E+0 
536.62110 8.000E+0 
536.86520 7.000E+0 
537.10940 8.000E+0 
537.35350 4.000E+0 
537.59770 1.300E+1 
537.84180 4.000E+0 
538.08590 4.000E+0 
538.33010 1.100E+1 
538.57420 7.000E+0 
538.81840 1.200E+1 
539.06250 6.000E+0 
539.30660 9.000E+0 
539.55080 6.000E+0 
539.79490 5.000E+0 
540.03910 8.000E+0 
540.28320 9.000E+0 
540.52730 1.300E+1 
540.77150 6.000E+0 
541.01560 6.000E+0 
541.25980 1.000E+1 
541.50390 3.000E+0 
541.7480 9.000E+0 
541.99220 5.000E+0 
542.23630 7.000E+0 
542.48050 6.000E+0 
542.72460 9.000E+0 
542.96880 3.000E+0 
543.21290 1.400E+1 
543.4570 4.000E+0 
543.70120 5.000E+0 
543.94530 8.000E+0 
544.18950 4.000E+0 
544.43360 8.000E+0 
544.67770 7.000E+0 
544.92190 1.000E+1 
545.1660 3.000E+0 
545.41020 5.000E+0 
545.65430 6.000E+0 
545.89840 6.000E+0 
546.14260 2.000E+0 
546.38670 1.300E+1 
546.63090 1.100E+1 
546.8750 7.000E+0 
547.11910 7.000E+0 
547.36330 5.000E+0 
547.60740 5.000E+0 
547.85160 1.000E+1 
548.09570 8.000E+0 
548.33980 2.000E+0 
548.5840 7.000E+0 
548.82810 1.000E+1 
549.07230 1.200E+1 
549.31640 7.000E+0 
549.56050 6.000E+0 
549.80470 6.000E+0 
550.04880 9.000E+0 
550.2930 5.000E+0 
550.53710 5.000E+0 
550.78130 5.000E+0 
551.02540 3.000E+0 
551.26950 1.100E+1 
551.51370 9.000E+0 
551.75780 4.000E+0 
552.0020 9.000E+0 
552.24610 1.000E+1 
552.49020 4.000E+0 
552.73440 7.000E+0 
552.97850 8.000E+0 
553.22270 1.500E+1 
553.46680 7.000E+0 
553.71090 9.000E+0 
553.95510 1.000E+1 
554.19920 9.000E+0 
554.44340 1.000E+1 
554.68750 4.000E+0 
554.93160 1.000E+1 
555.17580 1.300E+1 
555.41990 2.000E+0 
555.66410 7.000E+0 
555.90820 1.100E+1 
556.15230 5.000E+0 
556.39650 1.000E+1 
556.64060 9.000E+0 
556.88480 8.000E+0 
557.12890 9.000E+0 
557.3730 1.100E+1 
557.61720 8.000E+0 
557.86130 8.000E+0 
558.10550 1.000E+0 
558.34960 6.000E+0 
558.59380 7.000E+0 
558.83790 8.000E+0 
559.0820 5.000E+0 
559.32620 7.000E+0 
559.57030 2.000E+0 
559.81450 1.200E+1 
560.05860 3.000E+0 
560.30270 5.000E+0 
560.54690 3.000E+0 
560.7910 6.000E+0 
561.03520 3.000E+0 
561.27930 8.000E+0 
561.52340 5.000E+0 
561.76760 7.000E+0 
562.01170 3.000E+0 
562.25590 4.000E+0 
562.50 5.000E+0 
562.74410 5.000E+0 
562.98830 5.000E+0 
563.23240 6.000E+0 
563.47660 1.200E+1 
563.72070 6.000E+0 
563.96480 4.000E+0 
564.2090 1.500E+1 
564.45310 7.000E+0 
564.69730 5.000E+0 
564.94140 7.000E+0 
565.18550 1.100E+1 
565.42970 4.000E+0 
565.67380 1.500E+1 
565.9180 7.000E+0 
566.16210 4.000E+0 
566.40630 3.000E+0 
566.65040 3.000E+0 
566.89450 7.000E+0 
567.13870 1.000E+0 
567.38280 4.000E+0 
567.6270 9.000E+0 
567.87110 8.000E+0 
568.11520 6.000E+0 
568.35940 7.000E+0 
568.60350 7.000E+0 
568.84770 6.000E+0 
569.09180 8.000E+0 
569.33590 7.000E+0 
569.58010 6.000E+0 
569.82420 5.000E+0 
570.06840 9.000E+0 
570.31250 9.000E+0 
570.55660 5.000E+0 
570.80080 1.000E+1 
571.04490 0.000E+0 
571.28910 7.000E+0 
571.53320 4.000E+0 
571.77730 1.100E+1 
572.02150 1.200E+1 
572.26560 5.000E+0 
572.50980 6.000E+0 
572.75390 1.100E+1 
572.9980 4.000E+0 
573.24220 3.000E+0 
573.48630 6.000E+0 
573.73050 7.000E+0 
573.97460 7.000E+0 
574.21880 1.200E+1 
574.46290 5.000E+0 
574.7070 9.000E+0 
574.95120 1.100E+1 
575.19530 9.000E+0 
575.43950 1.100E+1 
575.68360 4.000E+0 
575.92770 4.000E+0 
576.17190 6.000E+0 
576.4160 7.000E+0 
576.66020 8.000E+0 
576.90430 6.000E+0 
577.14840 9.000E+0 
577.39260 6.000E+0 
577.63670 6.000E+0 
577.88090 6.000E+0 
578.1250 8.000E+0 
578.36910 6.000E+0 
578.61330 6.000E+0 
578.85740 5.000E+0 
579.10160 5.000E+0 
579.34570 7.000E+0 
579.58980 6.000E+0 
579.8340 7.000E+0 
580.07810 6.000E+0 
580.32230 6.000E+0 
580.56640 8.000E+0 
580.81050 9.000E+0 
581.05470 1.200E+1 
581.29880 8.000E+0 
581.5430 1.000E+1 
581.78710 1.400E+1 
582.03130 7.000E+0 
582.27540 6.000E+0 
582.51950 1.000E+1 
582.76370 7.000E+0 
583.00780 7.000E+0 
583.2520 1.200E+1 
583.49610 5.000E+0 
583.74020 3.000E+0 
583.98440 4.000E+0 
584.22850 5.000E+0 
584.47270 9.000E+0 
584.71680 4.000E+0 
584.96090 1.000E+1 
585.20510 8.000E+0 
585.44920 7.000E+0 
585.69340 1.000E+1 
585.93750 2.000E+0 
586.18160 1.000E+1 
586.42580 7.000E+0 
586.66990 1.000E+1 
586.91410 4.000E+0 
587.15820 7.000E+0 
587.40230 4.000E+0 
587.64650 4.000E+0 
587.89060 5.000E+0 
588.13480 6.000E+0 
588.37890 4.000E+0 
588.6230 1.000E+1 
588.86720 1.000E+0 
589.11130 1.000E+1 
589.35550 4.000E+0 
589.59960 3.000E+0 
589.84380 8.000E+0 
590.08790 1.000E+1 
590.3320 4.000E+0 
590.57620 7.000E+0 
590.82030 8.000E+0 
591.06450 3.000E+0 
591.30860 1.100E+1 
591.55270 1.000E+1 
591.79690 6.000E+0 
592.0410 8.000E+0 
592.28520 3.000E+0 
592.52930 1.100E+1 
592.77340 5.000E+0 
593.01760 1.100E+1 
593.26170 5.000E+0 
593.50590 4.000E+0 
593.750 7.000E+0 
593.99410 7.000E+0 
594.23830 7.000E+0 
594.48240 1.000E+0 
594.72660 7.000E+0 
594.97070 8.000E+0 
595.21480 1.100E+1 
595.4590 8.000E+0 
595.70310 8.000E+0 
595.94730 2.000E+0 
596.19140 9.000E+0 
596.43550 7.000E+0 
596.67970 9.000E+0 
596.92380 5.000E+0 
597.1680 5.000E+0 
597.41210 7.000E+0 
597.65630 4.000E+0 
597.90040 1.100E+1 
598.14450 8.000E+0 
598.38870 4.000E+0 
598.63280 3.000E+0 
598.8770 5.000E+0 
599.12110 3.000E+0 
599.36520 4.000E+0 
599.60940 1.100E+1 
599.85350 6.000E+0 
600.09770 1.100E+1 
600.34180 1.000E+0 
600.58590 9.000E+0 
600.83010 5.000E+0 
601.07420 7.000E+0 
601.31840 5.000E+0 
601.56250 7.000E+0 
601.80660 1.100E+1 
602.05080 7.000E+0 
602.29490 8.000E+0 
602.53910 7.000E+0 
602.78320 7.000E+0 
603.02730 1.000E+1 
603.27150 6.000E+0 
603.51560 1.500E+1 
603.75980 9.000E+0 
604.00390 7.000E+0 
604.2480 1.400E+1 
604.49220 4.000E+0 
604.73630 1.100E+1 
604.98050 4.000E+0 
605.22460 7.000E+0 
605.46880 5.000E+0 
605.71290 7.000E+0 
605.9570 4.000E+0 
606.20120 4.000E+0 
606.44530 6.000E+0 
606.68950 5.000E+0 
606.93360 0.000E+0 
607.17770 2.000E+0 
607.42190 9.000E+0 
607.6660 4.000E+0 
607.91020 3.000E+0 
608.15430 8.000E+0 
608.39840 6.000E+0 
608.64260 5.000E+0 
608.88670 7.000E+0 
609.13090 4.000E+0 
609.3750 6.000E+0 
609.61910 1.000E+1 
609.86330 8.000E+0 
610.10740 7.000E+0 
610.35160 7.000E+0 
610.59570 4.000E+0 
610.83980 5.000E+0 
611.0840 7.000E+0 
611.32810 1.000E+1 
611.57230 5.000E+0 
611.81640 4.000E+0 
612.06050 5.000E+0 
612.30470 5.000E+0 
612.54880 9.000E+0 
612.7930 4.000E+0 
613.03710 5.000E+0 
613.28130 3.000E+0 
613.52540 7.000E+0 
613.76950 4.000E+0 
614.01370 9.000E+0 
614.25780 4.000E+0 
614.5020 0.000E+0 
614.74610 1.100E+1 
614.99020 9.000E+0 
615.23440 6.000E+0 
615.47850 9.000E+0 
615.72270 6.000E+0 
615.96680 3.000E+0 
616.21090 5.000E+0 
616.45510 4.000E+0 
616.69920 2.000E+0 
616.94340 7.000E+0 
617.18750 7.000E+0 
617.43160 6.000E+0 
617.67580 9.000E+0 
617.91990 5.000E+0 
618.16410 3.000E+0 
618.40820 6.000E+0 
618.65230 1.000E+0 
618.89650 1.200E+1 
619.14060 9.000E+0 
619.38480 4.000E+0 
619.62890 4.000E+0 
619.8730 8.000E+0 
620.11720 5.000E+0 
620.36130 5.000E+0 
620.60550 4.000E+0 
620.84960 7.000E+0 
621.09380 8.000E+0 
621.33790 6.000E+0 
621.5820 3.000E+0 
621.82620 4.000E+0 
622.07030 4.000E+0 
622.31450 4.000E+0 
622.55860 4.000E+0 
622.80270 5.000E+0 
623.04690 3.000E+0 
623.2910 7.000E+0 
623.53520 8.000E+0 
623.77930 6.000E+0 
624.02340 6.000E+0 
624.26760 4.000E+0 
624.51170 7.000E+0 
624.75590 9.000E+0 
625.0 7.000E+0 
625.24410 7.000E+0 
625.48830 4.000E+0 
625.73240 6.000E+0 
625.97660 8.000E+0 
626.22070 3.000E+0 
626.46480 6.000E+0 
626.7090 4.000E+0 
626.95310 5.000E+0 
627.19730 5.000E+0 
627.44140 8.000E+0 
627.68550 5.000E+0 
627.92970 9.000E+0 
628.17380 7.000E+0 
628.4180 5.000E+0 
628.66210 9.000E+0 
628.90630 1.000E+1 
629.15040 4.000E+0 
629.39450 4.000E+0 
629.63870 7.000E+0 
629.88280 5.000E+0 
630.1270 7.000E+0 
630.37110 1.300E+1 
630.61520 2.000E+0 
630.85940 3.000E+0 
631.10350 6.000E+0 
631.34770 6.000E+0 
631.59180 8.000E+0 
631.83590 3.000E+0 
632.08010 6.000E+0 
632.32420 7.000E+0 
632.56840 1.100E+1 
632.81250 4.000E+0 
633.05660 5.000E+0 
633.30080 6.000E+0 
633.54490 2.000E+0 
633.78910 2.000E+0 
634.03320 7.000E+0 
634.27730 4.000E+0 
634.52150 4.000E+0 
634.76560 1.200E+1 
635.00980 8.000E+0 
635.25390 6.000E+0 
635.4980 7.000E+0 
635.74220 9.000E+0 
635.98630 1.000E+1 
636.23050 5.000E+0 
636.47460 4.000E+0 
636.71880 1.000E+1 
636.96290 6.000E+0 
637.2070 1.200E+1 
637.45120 8.000E+0 
637.69530 3.000E+0 
637.93950 4.000E+0 
638.18360 5.000E+0 
638.42770 5.000E+0 
638.67190 5.000E+0 
638.9160 1.000E+0 
639.16020 4.000E+0 
639.40430 1.000E+0 
639.64840 5.000E+0 
639.89260 1.000E+0 
640.13670 8.000E+0 
640.38090 4.000E+0 
640.6250 3.000E+0 
640.86910 8.000E+0 
641.11330 7.000E+0 
641.35740 5.000E+0 
641.60160 5.000E+0 
641.84570 4.000E+0 
642.08980 9.000E+0 
642.3340 6.000E+0 
642.57810 4.000E+0 
642.82230 5.000E+0 
643.06640 6.000E+0 
643.31050 5.000E+0 
643.55470 8.000E+0 
643.79880 2.000E+0 
644.0430 2.000E+0 
644.28710 5.000E+0 
644.53130 1.000E+1 
644.77540 2.000E+0 
645.01950 5.000E+0 
645.26370 2.000E+0 
645.50780 8.000E+0 
645.7520 5.000E+0 
645.99610 1.100E+1 
646.24020 3.000E+0 
646.48440 8.000E+0 
646.72850 6.000E+0 
646.97270 3.000E+0 
647.21680 8.000E+0 
647.46090 6.000E+0 
647.70510 7.000E+0 
647.94920 9.000E+0 
648.19340 3.000E+0 
648.43750 3.000E+0 
648.68160 7.000E+0 
648.92580 1.000E+0 
649.16990 2.000E+0 
649.41410 3.000E+0 
649.65820 3.000E+0 
649.90230 8.000E+0 
650.14650 6.000E+0 
650.39060 9.000E+0 
650.63480 6.000E+0 
650.87890 5.000E+0 
651.1230 2.000E+0 
651.36720 7.000E+0 
651.61130 4.000E+0 
651.85550 2.000E+0 
652.09960 4.000E+0 
652.34380 7.000E+0 
652.58790 6.000E+0 
652.8320 7.000E+0 
653.07620 5.000E+0 
653.32030 6.000E+0 
653.56450 6.000E+0 
653.80860 7.000E+0 
654.05270 5.000E+0 
654.29690 1.000E+1 
654.5410 5.000E+0 
654.78520 5.000E+0 
655.02930 7.000E+0 
655.27340 3.000E+0 
655.51760 2.000E+0 
655.76170 5.000E+0 
656.00590 5.000E+0 
656.250 2.000E+0 
656.49410 8.000E+0 
656.73830 6.000E+0 
656.98240 1.400E+1 
657.22660 2.000E+0 
657.47070 6.000E+0 
657.71480 4.000E+0 
657.9590 8.000E+0 
658.20310 5.000E+0 
658.44730 5.000E+0 
658.69140 4.000E+0 
658.93550 5.000E+0 
659.17970 1.000E+0 
659.42380 7.000E+0 
659.6680 5.000E+0 
659.91210 0.000E+0 
660.15630 3.000E+0 
660.40040 3.000E+0 
660.64450 7.000E+0 
660.88870 6.000E+0 
661.13280 4.000E+0 
661.3770 4.000E+0 
661.62110 5.000E+0 
661.86520 3.000E+0 
662.10940 6.000E+0 
662.35350 2.000E+0 
662.59770 7.000E+0 
662.84180 9.000E+0 
663.08590 7.000E+0 
663.33010 4.000E+0 
663.57420 1.000E+1 
663.81840 8.000E+0 
664.06250 4.000E+0 
664.30660 4.000E+0 
664.55080 3.000E+0 
664.79490 4.000E+0 
665.03910 3.000E+0 
665.28320 8.000E+0 
665.52730 9.000E+0 
665.77150 5.000E+0 
666.01560 5.000E+0 
666.25980 5.000E+0 
666.50390 1.000E+1 
666.7480 4.000E+0 
666.99220 4.000E+0 
667.23630 2.000E+0 
667.48050 8.000E+0 
667.72460 7.000E+0 
667.96880 9.000E+0 
668.21290 6.000E+0 
668.4570 4.000E+0 
668.70120 4.000E+0 
668.94530 8.000E+0 
669.18950 7.000E+0 
669.43360 5.000E+0 
669.67770 7.000E+0 
669.92190 6.000E+0 
670.1660 7.000E+0 
670.41020 7.000E+0 
670.65430 2.000E+0 
670.89840 4.000E+0 
671.14260 2.000E+0 
671.38670 5.000E+0 
671.63090 4.000E+0 
671.8750 7.000E+0 
672.11910 6.000E+0 
672.36330 3.000E+0 
672.60740 4.000E+0 
672.85160 2.000E+0 
673.09570 7.000E+0 
673.33980 4.000E+0 
673.5840 6.000E+0 
673.82810 6.000E+0 
674.07230 3.000E+0 
674.31640 3.000E+0 
674.56050 5.000E+0 
674.80470 4.000E+0 
675.04880 4.000E+0 
675.2930 8.000E+0 
675.53710 5.000E+0 
675.78130 1.200E+1 
676.02540 7.000E+0 
676.26950 2.000E+0 
676.51370 1.000E+1 
676.75780 4.000E+0 
677.0020 3.000E+0 
677.24610 4.000E+0 
677.49020 4.000E+0 
677.73440 2.000E+0 
677.97850 4.000E+0 
678.22270 4.000E+0 
678.46680 2.000E+0 
678.71090 2.000E+0 
678.95510 2.000E+0 
679.19920 4.000E+0 
679.44340 9.000E+0 
679.68750 8.000E+0 
679.93160 8.000E+0 
680.17580 8.000E+0 
680.41990 3.000E+0 
680.66410 3.000E+0 
680.90820 3.000E+0 
681.15230 5.000E+0 
681.39650 6.000E+0 
681.64060 4.000E+0 
681.88480 9.000E+0 
682.12890 8.000E+0 
682.3730 2.000E+0 
682.61720 7.000E+0 
682.86130 3.000E+0 
683.10550 6.000E+0 
683.34960 6.000E+0 
683.59380 1.100E+1 
683.83790 6.000E+0 
684.0820 7.000E+0 
684.32620 6.000E+0 
684.57030 3.000E+0 
684.81450 4.000E+0 
685.05860 5.000E+0 
685.30270 3.000E+0 
685.54690 3.000E+0 
685.7910 3.000E+0 
686.03520 6.000E+0 
686.27930 4.000E+0 
686.52340 4.000E+0 
686.76760 2.000E+0 
687.01170 7.000E+0 
687.25590 9.000E+0 
687.50 7.000E+0 
687.74410 3.000E+0 
687.98830 4.000E+0 
688.23240 7.000E+0 
688.47660 5.000E+0 
688.72070 3.000E+0 
688.96480 7.000E+0 
689.2090 4.000E+0 
689.45310 1.000E+1 
689.69730 4.000E+0 
689.94140 5.000E+0 
690.18550 2.000E+0 
690.42970 3.000E+0 
690.67380 6.000E+0 
690.9180 6.000E+0 
691.16210 6.000E+0 
691.40630 6.000E+0 
691.65040 6.000E+0 
691.89450 2.000E+0 
692.13870 5.000E+0 
692.38280 2.000E+0 
692.6270 6.000E+0 
692.87110 3.000E+0 
693.11520 2.000E+0 
693.35940 7.000E+0 
693.60350 4.000E+0 
693.84770 4.000E+0 
694.09180 3.000E+0 
694.33590 3.000E+0 
694.58010 9.000E+0 
694.82420 5.000E+0 
695.06840 2.000E+0 
695.31250 4.000E+0 
695.55660 2.000E+0 
695.80080 6.000E+0 
696.04490 8.000E+0 
696.28910 6.000E+0 
696.53320 4.000E+0 
696.77730 3.000E+0 
697.02150 4.000E+0 
697.26560 2.000E+0 
697.50980 5.000E+0 
697.75390 7.000E+0 
697.9980 6.000E+0 
698.24220 4.000E+0 
698.48630 6.000E+0 
698.73050 1.000E+1 
698.97460 8.000E+0 
699.21880 3.000E+0 
699.46290 5.000E+0 
699.7070 5.000E+0 
699.95120 4.000E+0 
700.19530 4.000E+0 
700.43950 5.000E+0 
700.68360 7.000E+0 
700.92770 5.000E+0 
701.17190 3.000E+0 
701.4160 3.000E+0 
701.66020 4.000E+0 
701.90430 3.000E+0 
702.14840 7.000E+0 
702.39260 6.000E+0 
702.63670 3.000E+0 
702.88090 2.000E+0 
703.1250 4.000E+0 
703.36910 7.000E+0 
703.61330 4.000E+0 
703.85740 6.000E+0 
704.10160 4.000E+0 
704.34570 7.000E+0 
704.58980 6.000E+0 
704.8340 6.000E+0 
705.07810 3.000E+0 
705.32230 1.000E+0 
705.56640 1.000E+0 
705.81050 7.000E+0 
706.05470 6.000E+0 
706.29880 1.000E+0 
706.5430 8.000E+0 
706.78710 4.000E+0 
707.03130 3.000E+0 
707.27540 5.000E+0 
707.51950 5.000E+0 
707.76370 2.000E+0 
708.00780 2.000E+0 
708.2520 2.000E+0 
708.49610 2.000E+0 
708.74020 5.000E+0 
708.98440 5.000E+0 
709.22850 6.000E+0 
709.47270 2.000E+0 
709.71680 4.000E+0 
709.96090 3.000E+0 
710.20510 4.000E+0 
710.44920 4.000E+0 
710.69340 7.000E+0 
710.93750 3.000E+0 
711.18160 2.000E+0 
711.42580 9.000E+0 
711.66990 8.000E+0 
711.91410 4.000E+0 
712.15820 4.000E+0 
712.40230 3.000E+0 
712.64650 1.000E+0 
712.89060 5.000E+0 
713.13480 1.000E+0 
713.37890 6.000E+0 
713.6230 7.000E+0 
713.86720 6.000E+0 
714.11130 6.000E+0 
714.35550 7.000E+0 
714.59960 5.000E+0 
714.84380 5.000E+0 
715.08790 6.000E+0 
715.3320 7.000E+0 
715.57620 5.000E+0 
715.82030 3.000E+0 
716.06450 4.000E+0 
716.30860 5.000E+0 
716.55270 5.000E+0 
716.79690 4.000E+0 
717.0410 5.000E+0 
717.28520 4.000E+0 
717.52930 3.000E+0 
717.77340 1.000E+0 
718.01760 4.000E+0 
718.26170 3.000E+0 
718.50590 3.000E+0 
718.750 8.000E+0 
718.99410 1.100E+1 
719.23830 8.000E+0 
719.48240 4.000E+0 
719.72660 5.000E+0 
719.97070 7.000E+0 
720.21480 1.000E+0 
720.4590 2.000E+0 
720.70310 4.000E+0 
720.94730 5.000E+0 
721.19140 4.000E+0 
721.43550 5.000E+0 
721.67970 2.000E+0 
721.92380 5.000E+0 
722.1680 2.000E+0 
722.41210 5.000E+0 
722.65630 5.000E+0 
722.90040 6.000E+0 
723.14450 3.000E+0 
723.38870 6.000E+0 
723.63280 5.000E+0 
723.8770 2.000E+0 
724.12110 4.000E+0 
724.36520 9.000E+0 
724.60940 8.000E+0 
724.85350 4.000E+0 
725.09770 4.000E+0 
725.34180 3.000E+0 
725.58590 7.000E+0 
725.83010 2.000E+0 
726.07420 5.000E+0 
726.31840 8.000E+0 
726.56250 7.000E+0 
726.80660 4.000E+0 
727.05080 4.000E+0 
727.29490 2.000E+0 
727.53910 5.000E+0 
727.78320 1.000E+0 
728.02730 5.000E+0 
728.27150 7.000E+0 
728.51560 3.000E+0 
728.75980 2.000E+0 
729.00390 6.000E+0 
729.2480 5.000E+0 
729.49220 3.000E+0 
729.73630 3.000E+0 
729.98050 5.000E+0 
730.22460 4.000E+0 
730.46880 5.000E+0 
730.71290 4.000E+0 
730.9570 1.000E+0 
731.20120 5.000E+0 
731.44530 5.000E+0 
731.68950 3.000E+0 
731.93360 6.000E+0 
732.17770 6.000E+0 
732.42190 6.000E+0 
732.6660 3.000E+0 
732.91020 4.000E+0 
733.15430 4.000E+0 
733.39840 2.000E+0 
733.64260 4.000E+0 
733.88670 4.000E+0 
734.13090 5.000E+0 
734.3750 2.000E+0 
734.61910 3.000E+0 
734.86330 5.000E+0 
735.10740 6.000E+0 
735.35160 3.000E+0 
735.59570 9.000E+0 
735.83980 2.000E+0 
736.0840 5.000E+0 
736.32810 2.000E+0 
736.57230 1.000E+0 
736.81640 3.000E+0 
737.06050 3.000E+0 
737.30470 2.000E+0 
737.54880 3.000E+0 
737.7930 4.000E+0 
738.03710 8.000E+0 
738.28130 3.000E+0 
738.52540 2.000E+0 
738.76950 7.000E+0 
739.01370 4.000E+0 
739.25780 4.000E+0 
739.5020 3.000E+0 
739.74610 3.000E+0 
739.99020 5.000E+0 
740.23440 3.000E+0 
740.47850 5.000E+0 
740.72270 2.000E+0 
740.96680 2.000E+0 
741.21090 4.000E+0 
741.45510 3.000E+0 
741.69920 3.000E+0 
741.94340 4.000E+0 
742.18750 3.000E+0 
742.43160 4.000E+0 
742.67580 3.000E+0 
742.91990 2.000E+0 
743.16410 3.000E+0 
743.40820 2.000E+0 
743.65230 3.000E+0 
743.89650 5.000E+0 
744.14060 7.000E+0 
744.38480 4.000E+0 
744.62890 8.000E+0 
744.8730 5.000E+0 
745.11720 8.000E+0 
745.36130 6.000E+0 
745.60550 4.000E+0 
745.84960 4.000E+0 
746.09380 4.000E+0 
746.33790 4.000E+0 
746.5820 4.000E+0 
746.82620 2.000E+0 
747.07030 3.000E+0 
747.31450 4.000E+0 
747.55860 4.000E+0 
747.80270 2.000E+0 
748.04690 5.000E+0 
748.2910 3.000E+0 
748.53520 4.000E+0 
748.77930 5.000E+0 
749.02340 5.000E+0 
749.26760 4.000E+0 
749.51170 4.000E+0 
749.75590 2.000E+0 
750.0 4.000E+0 
750.24410 4.000E+0 
750.48830 3.000E+0 
750.73240 2.000E+0 
750.97660 3.000E+0 
751.22070 2.000E+0 
751.46480 4.000E+0 
751.7090 4.000E+0 
751.95310 1.000E+0 
752.19730 3.000E+0 
752.44140 2.000E+0 
752.68550 3.000E+0 
752.92970 5.000E+0 
753.17380 4.000E+0 
753.4180 3.000E+0 
753.66210 6.000E+0 
753.90630 4.000E+0 
754.15040 2.000E+0 
754.39450 8.000E+0 
754.63870 4.000E+0 
754.88280 2.000E+0 
755.1270 0.000E+0 
755.37110 2.000E+0 
755.61520 5.000E+0 
755.85940 3.000E+0 
756.10350 3.000E+0 
756.34770 4.000E+0 
756.59180 5.000E+0 
756.83590 3.000E+0 
757.08010 3.000E+0 
757.32420 3.000E+0 
757.56840 3.000E+0 
757.81250 2.000E+0 
758.05660 3.000E+0 
758.30080 3.000E+0 
758.54490 1.000E+0 
758.78910 1.000E+0 
759.03320 5.000E+0 
759.27730 3.000E+0 
759.52150 3.000E+0 
759.76560 2.000E+0 
760.00980 3.000E+0 
760.25390 1.000E+0 
760.4980 3.000E+0 
760.74220 4.000E+0 
760.98630 3.000E+0 
761.23050 4.000E+0 
761.47460 4.000E+0 
761.71880 6.000E+0 
761.96290 2.000E+0 
762.2070 0.000E+0 
762.45120 2.000E+0 
762.69530 4.000E+0 
762.93950 3.000E+0 
763.18360 5.000E+0 
763.42770 2.000E+0 
763.67190 5.000E+0 
763.9160 3.000E+0 
764.16020 6.000E+0 
764.40430 2.000E+0 
764.64840 4.000E+0 
764.89260 2.000E+0 
765.13670 8.000E+0 
765.38090 1.000E+0 
765.6250 4.000E+0 
765.86910 3.000E+0 
766.11330 4.000E+0 
766.35740 2.000E+0 
766.60160 5.000E+0 
766.84570 1.000E+0 
767.08980 2.000E+0 
767.3340 4.000E+0 
767.57810 4.000E+0 
767.82230 3.000E+0 
768.06640 4.000E+0 
768.31050 1.000E+0 
768.55470 6.000E+0 
768.79880 4.000E+0 
769.0430 3.000E+0 
769.28710 5.000E+0 
769.53130 3.000E+0 
769.77540 1.000E+0 
770.01950 2.000E+0 
770.26370 2.000E+0 
770.50780 3.000E+0 
770.7520 4.000E+0 
770.99610 7.000E+0 
771.24020 2.000E+0 
771.48440 5.000E+0 
771.72850 6.000E+0 
771.97270 1.000E+0 
772.21680 2.000E+0 
772.46090 5.000E+0 
772.70510 5.000E+0 
772.94920 4.000E+0 
773.19340 3.000E+0 
773.43750 6.000E+0 
773.68160 5.000E+0 
773.92580 2.000E+0 
774.16990 5.000E+0 
774.41410 3.000E+0 
774.65820 2.000E+0 
774.90230 4.000E+0 
775.14650 3.000E+0 
775.39060 3.000E+0 
775.63480 2.000E+0 
775.87890 4.000E+0 
776.1230 3.000E+0 
776.36720 2.000E+0 
776.61130 4.000E+0 
776.85550 6.000E+0 
777.09960 2.000E+0 
777.34380 7.000E+0 
777.58790 1.000E+0 
777.8320 4.000E+0 
778.07620 4.000E+0 
778.32030 2.000E+0 
778.56450 6.000E+0 
778.80860 3.000E+0 
779.05270 0.000E+0 
779.29690 2.000E+0 
779.5410 4.000E+0 
779.78520 1.000E+0 
780.02930 3.000E+0 
780.27340 3.000E+0 
780.51760 2.000E+0 
780.76170 6.000E+0 
781.00590 4.000E+0 
781.250 6.000E+0 
781.49410 5.000E+0 
781.73830 5.000E+0 
781.98240 7.000E+0 
782.22660 4.000E+0 
782.47070 5.000E+0 
782.71480 1.000E+0 
782.9590 1.000E+1 
783.20310 1.000E+0 
783.44730 6.000E+0 
783.69140 6.000E+0 
783.93550 1.000E+0 
784.17970 3.000E+0 
784.42380 7.000E+0 
784.6680 2.000E+0 
784.91210 2.000E+0 
785.15630 5.000E+0 
785.40040 7.000E+0 
785.64450 2.000E+0 
785.88870 2.000E+0 
786.13280 5.000E+0 
